Location ID,Date,Mean temperature (°C),Max. temperature (°C),Min. temperature (°C),Perceived mean temperature (°C),Perceived max. temperature (°C),Perceived min. temperature (°C),Max. wind speed (km/h),Max. wind gusts (km/h),Shortwave radiation sum (MJ/m2),Dominant wind direction (°),Reference evapotranspiration (mm),Daylight duration (s),Sunshine duration (s),Precipitation sum (mm),Snowfall sum (mm),Precipitation hours (h),Rain sum (mm)
1,2011-02-25,3.2,9.0,-1.0,-2.2,3.4,-6.1,23.8,46.1,15.76,357,2.43,39787.34,36463.95,0.0,0.0,0.0,0.0
1,2011-02-26,4.1,9.8,-0.3,0.2,6.3,-5.1,17.5,30.2,15.12,358,1.9,39952.17,36398.91,0.0,0.0,0.0,0.0
1,2011-02-27,5.6,10.0,0.2,2.2,6.2,-3.1,20.5,37.4,7.28,124,1.14,40116.91,9297.57,4.0,0.0,10.0,4.0
1,2011-02-28,7.9,11.0,5.6,5.0,7.6,2.8,15.5,37.4,11.35,111,1.49,40281.4,32558.34,0.9,0.0,8.0,0.9
1,2011-03-01,7.5,10.5,4.0,5.3,9.5,1.0,11.5,37.8,5.08,36,0.78,40445.54,7065.95,10.5,0.0,17.0,10.5
1,2011-03-02,7.6,11.0,4.3,4.7,7.9,1.3,15.5,45.4,8.67,65,1.25,40609.43,24078.55,6.2,0.0,12.0,6.2
1,2011-03-03,9.0,12.0,5.9,6.1,8.5,4.0,22.1,44.3,10.41,122,1.42,40774.37,34943.25,1.7,0.0,7.0,1.7
1,2011-03-04,8.0,12.9,3.8,5.5,10.8,0.8,10.1,22.3,9.57,39,1.4,40940.48,23577.8,3.3,0.0,7.0,3.3
1,2011-03-05,7.2,9.7,4.8,5.0,8.2,2.7,10.6,22.0,4.46,28,0.69,41107.63,0.0,15.1,0.0,19.0,15.1
1,2011-03-06,7.6,12.9,2.1,5.2,10.8,-0.8,8.2,20.5,12.23,356,1.67,41275.7,36734.61,0.0,0.0,0.0,0.0
1,2011-03-07,5.4,10.8,0.8,1.2,6.7,-4.0,16.8,36.0,16.96,33,2.46,41444.57,38177.82,0.0,0.0,0.0,0.0
1,2011-03-08,3.8,8.3,-1.0,0.1,6.3,-5.9,14.6,31.3,18.07,24,2.26,41614.12,38351.61,0.0,0.0,0.0,0.0
1,2011-03-09,4.8,9.7,-1.0,1.9,7.2,-4.5,9.4,22.3,16.82,335,2.03,41784.23,37159.8,0.0,0.0,0.0,0.0
1,2011-03-10,5.8,11.0,-0.3,3.2,8.4,-3.5,8.8,20.2,17.28,320,2.19,41954.8,38579.88,0.0,0.0,0.0,0.0
1,2011-03-11,6.4,12.0,-0.0,4.1,10.5,-3.1,7.9,17.6,17.98,196,2.31,42125.69,38650.92,0.0,0.0,0.0,0.0
1,2011-03-12,7.9,12.8,2.2,5.1,9.6,-0.4,15.4,30.6,14.73,132,2.1,42296.8,36209.18,0.0,0.0,0.0,0.0
1,2011-03-13,10.0,11.5,7.1,6.8,9.5,4.2,27.7,63.7,3.69,128,0.83,42468.01,705.84,12.1,0.0,17.0,12.1
1,2011-03-14,13.1,16.3,10.6,12.1,15.3,9.7,13.8,30.6,10.0,135,1.55,42639.22,32271.0,1.9,0.0,9.0,1.9
1,2011-03-15,14.1,18.5,9.4,12.3,17.1,8.0,19.1,36.0,17.49,120,3.01,42810.3,36809.95,1.0,0.0,4.0,1.0
1,2011-03-16,13.0,13.9,10.9,11.4,14.2,9.8,27.2,67.0,1.98,159,0.58,42981.15,0.0,75.1,0.0,24.0,75.1
1,2011-03-17,11.1,13.3,9.7,9.2,10.4,7.8,22.4,46.8,6.75,165,0.92,43151.65,15082.49,14.7,0.0,20.0,14.7
1,2011-03-18,12.3,16.7,8.7,11.0,15.3,6.9,10.7,20.5,15.17,18,2.31,43321.7,39138.26,0.1,0.0,1.0,0.1
1,2011-03-19,11.5,17.0,5.7,9.5,15.2,3.1,9.6,19.8,15.29,35,2.49,43491.17,30997.46,0.0,0.0,0.0,0.0
1,2011-03-20,9.8,14.6,5.6,6.6,12.2,2.0,15.0,32.8,18.45,32,2.93,43659.96,39347.37,0.0,0.0,0.0,0.0
1,2011-03-21,8.0,13.1,3.1,5.3,11.9,-0.7,12.8,25.9,17.55,42,2.46,43827.95,40089.87,0.0,0.0,0.0,0.0
1,2011-03-22,9.3,15.2,3.4,7.2,14.5,0.2,9.5,22.7,18.78,12,2.72,43995.25,40076.93,0.0,0.0,0.0,0.0
1,2011-03-23,9.7,14.8,5.0,7.9,13.0,2.0,10.2,19.1,16.8,3,2.41,44163.05,40158.59,0.0,0.0,0.0,0.0
1,2011-03-24,10.3,16.9,3.4,8.8,16.7,0.7,8.0,16.6,20.71,122,3.07,44331.48,41029.01,0.0,0.0,0.0,0.0
1,2011-03-25,10.0,15.9,3.5,8.4,15.2,1.1,12.5,28.1,20.71,187,2.92,44500.41,41244.76,0.0,0.0,0.0,0.0
1,2011-03-26,10.8,15.2,5.9,9.2,13.0,4.1,10.9,23.4,14.56,163,2.19,44669.77,39100.38,0.0,0.0,0.0,0.0
1,2011-03-27,12.2,16.2,8.6,10.9,15.0,7.3,13.8,23.8,16.77,158,2.48,44839.43,38319.12,0.0,0.0,0.0,0.0
1,2011-03-28,11.9,15.8,9.5,10.3,14.5,7.7,20.8,37.8,9.23,150,1.31,45009.3,18983.95,16.8,0.0,14.0,16.8
1,2011-03-29,12.2,16.8,7.6,11.3,15.4,6.2,12.3,22.7,16.61,340,2.48,45179.28,39600.0,0.6,0.0,3.0,0.6
1,2011-03-30,12.1,16.1,7.6,11.4,16.0,6.0,10.0,25.9,17.52,274,2.47,45349.24,40861.4,2.2,0.0,9.0,2.2
1,2011-03-31,12.4,19.0,4.4,11.0,18.9,2.0,9.8,21.2,22.2,10,3.51,45519.11,41870.83,0.0,0.0,0.0,0.0
1,2011-04-01,13.4,20.5,5.8,12.1,20.4,3.2,11.9,25.6,22.18,2,3.61,45688.75,41973.08,0.0,0.0,0.0,0.0
1,2011-04-02,15.1,22.3,7.6,14.0,22.3,5.2,11.3,25.9,22.01,1,3.81,45858.07,42074.95,0.0,0.0,0.0,0.0
1,2011-04-03,14.9,21.3,7.5,14.4,21.4,5.7,11.6,24.5,22.46,305,3.73,46026.96,42213.96,0.0,0.0,0.0,0.0
1,2011-04-04,14.1,19.9,8.1,13.5,20.1,6.9,13.0,27.0,22.02,181,3.48,46195.32,42311.62,0.0,0.0,0.0,0.0
1,2011-04-05,13.6,19.3,8.1,11.5,18.0,6.5,24.3,44.6,19.9,13,3.52,46363.02,42473.54,0.8,0.0,3.0,0.8
1,2011-04-06,14.5,21.0,8.4,11.8,18.4,5.3,15.5,31.7,22.24,7,4.2,46529.95,42642.63,0.0,0.0,0.0,0.0
1,2011-04-07,16.1,22.6,8.7,15.5,23.5,6.2,10.7,23.0,22.48,356,3.94,46696.0,42743.52,0.0,0.0,0.0,0.0
1,2011-04-08,15.9,22.7,9.1,15.6,23.2,7.9,9.9,22.7,23.12,257,3.96,46861.05,42921.18,0.0,0.0,0.0,0.0
1,2011-04-09,15.1,20.8,8.7,15.3,22.6,7.7,10.6,23.0,23.06,229,3.64,47024.98,43104.64,0.0,0.0,0.0,0.0
1,2011-04-10,15.2,21.3,10.2,15.6,23.0,9.8,8.1,23.8,21.0,205,3.37,47187.68,43032.72,2.1,0.0,2.0,2.1
1,2011-04-11,15.7,22.4,8.4,15.3,23.1,6.6,12.6,24.8,24.02,332,4.09,47349.23,43396.44,0.0,0.0,0.0,0.0
1,2011-04-12,14.8,20.7,8.3,14.4,21.3,6.8,12.7,29.5,23.86,185,3.8,47510.77,43497.78,0.0,0.0,0.0,0.0
1,2011-04-13,13.4,18.1,8.5,10.5,14.9,5.4,22.3,45.4,21.68,23,3.87,47672.41,36845.61,3.7,0.0,5.0,3.7
1,2011-04-14,10.7,15.1,5.7,8.4,12.7,2.7,13.2,29.9,15.84,145,2.56,47834.04,30931.81,5.4,0.0,13.0,5.4
1,2011-04-15,11.0,14.3,7.6,9.0,12.4,5.3,8.6,19.1,12.13,50,1.99,47995.57,18259.18,1.0,0.0,4.0,1.0
1,2011-04-16,12.1,17.8,6.5,9.4,15.7,3.5,14.2,27.4,22.36,29,3.85,48156.87,43991.86,0.1,0.0,1.0,0.1
1,2011-04-17,12.4,18.0,6.2,10.3,15.9,3.3,12.4,31.3,21.23,40,3.37,48317.84,43671.45,0.0,0.0,0.0,0.0
1,2011-04-18,13.2,19.1,6.8,11.7,19.6,4.1,9.7,23.4,25.04,24,4.0,48478.37,44242.66,0.0,0.0,0.0,0.0
1,2011-04-19,13.0,18.8,6.7,12.0,19.6,4.2,11.8,25.2,22.11,147,3.51,48638.34,44141.54,0.0,0.0,0.0,0.0
1,2011-04-20,13.8,19.6,7.9,12.5,19.5,5.7,12.4,27.4,20.48,88,3.4,48797.62,44512.3,0.0,0.0,0.0,0.0
1,2011-04-21,14.2,19.8,7.7,13.0,19.4,5.8,12.5,25.2,24.95,161,4.06,48956.12,44199.41,0.0,0.0,0.0,0.0
1,2011-04-22,14.5,20.4,8.0,13.5,19.7,6.0,11.3,25.9,21.65,144,3.7,49113.7,37311.19,0.4,0.0,1.0,0.4
1,2011-04-23,14.9,19.1,10.3,14.2,18.1,9.6,9.3,18.0,14.75,299,2.61,49270.24,27217.08,0.6,0.0,4.0,0.6
1,2011-04-24,16.5,21.0,11.6,16.4,21.7,10.7,6.9,18.4,21.94,15,3.71,49425.61,44841.73,0.1,0.0,1.0,0.1
1,2011-04-25,16.2,21.1,12.8,16.0,20.4,11.9,11.5,24.1,12.92,25,2.38,49579.67,25938.38,9.9,0.0,12.0,9.9
1,2011-04-26,14.9,17.2,12.5,14.8,17.5,12.2,8.6,16.9,10.03,21,1.77,49732.3,10932.85,0.0,0.0,0.0,0.0
1,2011-04-27,15.0,20.8,10.6,14.8,22.0,9.8,12.0,28.4,21.14,26,3.49,49883.37,36415.85,6.4,0.0,3.0,6.4
1,2011-04-28,14.8,19.5,9.1,14.6,20.9,7.8,8.9,24.8,23.18,336,3.76,50032.72,44631.9,0.2,0.0,1.0,0.2
1,2011-04-29,14.8,19.2,9.9,14.5,20.3,8.7,12.8,31.0,22.52,141,3.47,50180.23,44906.08,1.7,0.0,4.0,1.7
1,2011-04-30,12.5,15.2,9.7,11.6,14.2,8.2,9.1,24.8,6.89,58,1.27,50325.75,2690.77,4.8,0.0,12.0,4.8
1,2011-05-01,15.3,20.6,8.6,15.4,22.3,7.1,9.4,20.9,23.14,5,3.77,50469.32,45100.91,1.2,0.0,2.0,1.2
1,2011-05-02,15.4,18.7,10.0,14.8,18.1,8.9,14.6,33.8,13.32,111,2.33,50612.04,26178.21,1.5,0.0,7.0,1.5
1,2011-05-03,16.7,20.4,13.1,16.9,20.4,12.8,12.6,27.4,20.18,301,3.43,50754.02,44385.11,0.4,0.0,2.0,0.4
1,2011-05-04,15.7,21.2,10.8,16.1,23.6,10.3,9.5,23.0,22.36,58,3.72,50895.1,45362.53,3.2,0.0,3.0,3.2
1,2011-05-05,15.1,20.6,9.3,14.6,22.1,7.5,12.0,28.4,25.77,33,4.15,51035.19,46918.75,0.0,0.0,0.0,0.0
1,2011-05-06,14.9,19.7,9.3,14.5,20.3,7.9,12.1,26.3,25.48,231,4.07,51174.16,47121.28,0.0,0.0,0.0,0.0
1,2011-05-07,15.5,20.8,8.7,15.2,22.1,7.6,13.3,30.2,26.14,256,4.31,51311.88,47459.17,0.0,0.0,0.0,0.0
1,2011-05-08,15.5,21.2,10.1,15.0,22.2,9.4,15.4,32.0,26.93,288,4.49,51448.23,47538.86,0.0,0.0,0.0,0.0
1,2011-05-09,15.5,19.8,12.0,12.3,16.3,8.5,25.3,51.1,27.24,12,5.18,51583.07,47753.28,0.0,0.0,0.0,0.0
1,2011-05-10,17.2,23.3,11.3,15.6,22.5,8.8,14.7,32.4,26.99,17,5.12,51716.27,48110.24,0.0,0.0,0.0,0.0
1,2011-05-11,18.3,24.9,10.7,17.0,24.6,8.7,14.7,29.5,27.51,340,5.47,51847.69,48349.18,0.0,0.0,0.0,0.0
1,2011-05-12,20.0,26.6,11.7,19.2,27.1,10.3,15.1,23.0,26.79,335,5.41,51977.2,48469.78,0.0,0.0,0.0,0.0
1,2011-05-13,19.4,24.7,14.7,19.6,25.9,14.1,12.2,25.9,27.35,213,5.01,52104.65,48349.37,0.0,0.0,0.0,0.0
1,2011-05-14,18.3,24.2,11.8,18.0,24.4,11.3,14.3,31.7,27.36,171,5.04,52229.9,48425.12,0.0,0.0,0.0,0.0
1,2011-05-15,16.7,22.2,12.3,15.4,20.6,10.6,24.3,56.2,19.26,168,3.57,52352.8,37264.04,6.2,0.0,7.0,6.2
1,2011-05-16,14.9,19.6,10.4,11.3,15.8,6.7,27.4,54.4,26.36,358,4.92,52473.2,42853.79,2.8,0.0,5.0,2.8
1,2011-05-17,16.5,21.4,11.3,13.3,17.8,8.0,23.2,46.1,21.97,7,4.96,52590.95,48965.97,0.0,0.0,0.0,0.0
1,2011-05-18,16.3,22.2,10.2,15.1,22.6,8.2,16.4,34.2,23.22,14,4.27,52705.89,47618.8,0.0,0.0,0.0,0.0
1,2011-05-19,17.6,23.4,10.1,17.5,24.4,9.1,11.5,24.5,24.51,230,4.47,52817.86,49249.1,0.0,0.0,0.0,0.0
1,2011-05-20,18.6,24.7,11.4,18.9,26.0,10.9,11.4,29.2,25.38,333,4.67,52926.72,49349.57,0.4,0.0,1.0,0.4
1,2011-05-21,19.7,26.4,12.8,20.3,28.2,12.1,7.9,28.1,24.07,45,4.52,53032.45,47929.67,1.7,0.0,3.0,1.7
1,2011-05-22,20.8,26.5,13.9,21.4,27.7,14.3,10.7,22.0,24.22,300,4.75,53135.95,48150.78,0.0,0.0,0.0,0.0
1,2011-05-23,19.8,26.1,13.6,20.8,28.7,14.0,12.6,31.3,23.06,212,4.34,53237.27,48422.07,0.3,0.0,2.0,0.3
1,2011-05-24,21.1,27.3,13.8,22.4,29.6,13.9,8.4,23.4,23.16,54,4.49,53336.31,38853.18,0.1,0.0,1.0,0.1
1,2011-05-25,21.6,26.8,15.1,23.1,29.3,15.6,7.4,22.3,23.56,80,4.54,53432.98,49517.91,0.0,0.0,0.0,0.0
1,2011-05-26,22.3,28.1,15.1,23.5,30.0,15.5,10.4,25.6,23.15,265,4.72,53527.15,46177.54,0.0,0.0,0.0,0.0
1,2011-05-27,21.7,26.5,16.3,23.2,28.5,17.5,15.0,35.3,26.87,192,5.15,53618.73,49764.02,0.0,0.0,0.0,0.0
1,2011-05-28,20.7,24.4,17.5,21.0,24.7,18.5,16.8,36.7,22.96,193,4.41,53707.61,44930.49,0.2,0.0,1.0,0.2
1,2011-05-29,21.5,27.5,14.5,20.6,27.1,14.6,16.3,37.1,28.2,355,6.26,53793.68,49828.96,0.0,0.0,0.0,0.0
1,2011-05-30,20.8,26.6,14.7,21.1,27.4,14.5,16.6,35.3,26.6,161,5.22,53876.82,49858.74,0.0,0.0,0.0,0.0
1,2011-05-31,20.4,25.2,14.8,20.7,25.7,14.8,16.5,34.9,26.56,198,5.08,53956.95,49886.72,0.0,0.0,0.0,0.0
1,2011-06-01,19.0,23.9,15.4,19.5,24.7,15.8,13.2,34.6,18.95,203,3.45,54033.92,48108.42,5.9,0.0,7.0,5.9
1,2011-06-02,20.7,24.8,14.1,22.1,27.2,14.8,9.0,24.5,22.28,296,4.21,54107.64,48892.46,0.0,0.0,0.0,0.0
1,2011-06-03,21.7,27.0,16.2,23.5,30.1,16.9,11.1,30.6,24.13,13,4.62,54178.02,49959.86,1.5,0.0,2.0,1.5
1,2011-06-04,22.3,27.7,15.8,24.1,30.8,16.7,10.5,31.7,25.37,69,4.9,54244.91,49980.62,1.9,0.0,1.0,1.9
1,2011-06-05,20.9,25.4,17.5,22.1,26.7,18.2,20.4,34.2,18.39,104,3.47,54308.21,42718.26,12.5,0.0,10.0,12.5
1,2011-06-06,21.9,26.2,17.0,23.7,29.0,17.6,13.9,33.5,24.59,153,4.65,54367.83,47949.53,4.2,0.0,8.0,4.2
1,2011-06-07,21.1,25.9,17.5,23.1,29.1,18.9,14.0,35.6,20.13,202,3.82,54423.63,40864.09,17.0,0.0,11.0,17.0
1,2011-06-08,19.7,22.5,16.9,21.0,24.3,18.2,14.0,32.4,20.97,198,3.68,54475.53,47846.28,4.4,0.0,12.0,4.4
1,2011-06-09,19.5,22.6,16.0,20.6,23.9,16.8,12.6,27.0,23.16,190,4.05,54523.4,48202.97,2.1,0.0,9.0,2.1
1,2011-06-10,19.7,24.4,14.4,20.0,25.5,14.9,13.3,27.7,26.28,322,5.03,54567.21,48739.75,0.0,0.0,0.0,0.0
1,2011-06-11,19.9,23.9,16.5,20.3,24.8,16.9,14.7,32.0,22.05,315,4.18,54607.33,41058.03,0.1,0.0,1.0,0.1
1,2011-06-12,20.6,25.8,15.0,21.1,26.4,15.4,14.6,32.4,28.37,306,5.43,54643.8,50080.23,0.0,0.0,0.0,0.0
1,2011-06-13,20.6,24.9,14.7,21.7,26.6,15.5,10.1,21.6,21.06,259,4.08,54676.62,44441.72,0.0,0.0,0.0,0.0
1,2011-06-14,21.2,25.7,15.8,22.7,27.2,16.8,8.6,22.3,23.5,315,4.44,54705.73,48355.64,0.0,0.0,0.0,0.0
1,2011-06-15,21.5,26.3,15.9,23.2,28.9,16.8,9.7,25.9,23.48,209,4.52,54731.16,50083.92,0.1,0.0,1.0,0.1
1,2011-06-16,22.2,26.6,16.5,24.5,29.5,17.9,9.8,24.5,25.51,215,4.87,54752.86,50081.09,0.5,0.0,1.0,0.5
1,2011-06-17,22.5,26.8,18.6,24.4,28.5,21.0,13.2,29.9,27.74,194,5.37,54770.84,46948.38,0.0,0.0,0.0,0.0
1,2011-06-18,22.8,27.6,17.9,23.5,28.2,19.4,18.8,40.0,28.21,165,5.86,54785.07,50089.05,0.0,0.0,0.0,0.0
1,2011-06-19,23.0,27.1,19.7,23.8,29.0,20.2,16.6,34.2,22.39,183,4.84,54795.54,40300.92,0.3,0.0,3.0,0.3
1,2011-06-20,22.8,28.2,15.5,23.8,30.3,16.2,11.5,30.2,29.13,280,5.82,54802.26,50153.83,0.0,0.0,0.0,0.0
1,2011-06-21,23.6,28.9,16.6,25.0,31.1,17.4,11.8,28.8,28.88,217,5.8,54805.21,50053.06,0.0,0.0,0.0,0.0
1,2011-06-22,23.8,29.5,16.9,25.3,31.3,18.4,12.0,28.8,28.71,213,5.89,54804.38,50126.96,0.0,0.0,0.0,0.0
1,2011-06-23,24.3,30.0,17.0,25.3,31.0,18.4,12.5,31.3,28.61,215,6.0,54799.79,50111.24,0.0,0.0,0.0,0.0
1,2011-06-24,23.5,28.2,17.5,25.1,29.8,18.4,15.0,33.1,27.45,200,5.55,54791.41,50003.94,0.0,0.0,0.0,0.0
1,2011-06-25,25.6,31.8,18.2,26.3,33.1,20.0,16.9,32.4,27.92,4,6.76,54779.26,50075.61,0.0,0.0,0.0,0.0
1,2011-06-26,24.6,29.8,19.1,25.3,31.3,19.3,16.2,38.2,28.58,294,6.19,54763.34,50055.87,0.0,0.0,0.0,0.0
1,2011-06-27,24.9,30.5,17.9,26.9,33.5,19.7,15.6,33.5,28.4,246,5.98,54743.65,50034.94,0.0,0.0,0.0,0.0
1,2011-06-28,26.1,32.5,18.9,27.7,34.0,20.8,16.8,40.0,28.09,287,6.35,54720.2,49921.85,0.0,0.0,0.0,0.0
1,2011-06-29,25.6,30.5,19.1,28.0,33.9,21.0,11.4,31.0,25.65,220,5.51,54693.0,49898.9,0.6,0.0,1.0,0.6
1,2011-06-30,24.4,28.0,20.1,27.1,30.9,23.1,12.0,32.4,21.9,209,4.5,54662.0,49605.24,0.2,0.0,1.0,0.2
1,2011-07-01,23.4,26.7,19.3,26.1,29.0,21.9,14.3,24.5,19.13,201,3.71,54626.88,49840.79,3.4,0.0,9.0,3.4
1,2011-07-02,22.6,26.2,19.8,24.2,27.7,21.5,15.8,32.0,20.52,188,4.16,54587.67,46873.71,1.6,0.0,8.0,1.6
1,2011-07-03,22.7,26.3,18.2,24.3,28.4,19.3,10.8,25.6,23.87,276,4.75,54544.48,49081.56,0.1,0.0,1.0,0.1
1,2011-07-04,23.4,28.1,17.8,25.0,30.7,20.0,19.6,32.4,22.62,180,4.83,54497.4,41528.45,0.0,0.0,0.0,0.0
1,2011-07-05,21.6,23.8,19.7,23.7,26.8,21.1,12.0,32.0,13.13,144,2.52,54446.54,28173.89,13.8,0.0,11.0,13.8
1,2011-07-06,22.9,27.6,17.3,25.9,31.2,19.1,11.6,24.5,25.21,260,4.86,54391.98,49555.85,0.0,0.0,0.0,0.0
1,2011-07-07,24.3,28.7,19.1,27.2,31.9,21.9,11.8,25.9,28.15,216,5.53,54333.82,49750.65,0.0,0.0,0.0,0.0
1,2011-07-08,24.4,29.6,17.8,26.5,32.1,19.5,14.8,32.8,28.29,170,5.84,54272.19,49629.66,0.0,0.0,0.0,0.0
1,2011-07-09,25.2,30.8,18.9,27.1,32.9,20.4,15.7,35.6,28.5,167,6.13,54207.17,49593.02,0.0,0.0,0.0,0.0
1,2011-07-10,24.9,30.7,17.8,27.9,34.3,19.6,11.5,26.6,28.27,201,5.76,54138.86,49555.26,0.0,0.0,0.0,0.0
1,2011-07-11,25.9,31.5,19.2,28.2,33.9,21.8,12.1,29.9,28.32,229,6.08,54067.38,49196.13,0.0,0.0,0.0,0.0
1,2011-07-12,27.6,34.1,19.3,29.6,36.7,21.1,11.6,29.2,28.65,256,6.31,53992.82,49476.77,0.0,0.0,0.0,0.0
1,2011-07-13,28.2,35.0,20.5,29.4,36.0,22.5,19.4,42.1,28.13,168,7.15,53915.29,49436.14,0.0,0.0,0.0,0.0
1,2011-07-14,25.2,28.6,20.9,26.8,30.7,22.6,16.7,40.0,25.21,199,5.55,53834.88,49362.78,0.0,0.0,0.0,0.0
1,2011-07-15,23.3,27.2,19.8,24.0,27.5,21.0,17.5,38.2,27.57,198,5.75,53751.69,48186.07,0.0,0.0,0.0,0.0
1,2011-07-16,22.8,27.5,17.2,23.9,28.8,18.2,13.3,32.4,28.11,209,5.59,53665.84,49273.17,0.0,0.0,0.0,0.0
1,2011-07-17,24.1,29.5,17.7,25.5,30.7,19.5,14.3,33.1,27.64,223,5.77,53577.41,49089.74,0.0,0.0,0.0,0.0
1,2011-07-18,24.1,28.7,18.7,25.2,30.5,20.0,16.9,39.2,25.48,197,5.5,53486.52,49181.32,0.0,0.0,0.0,0.0
1,2011-07-19,23.7,27.8,20.1,24.7,28.7,21.6,14.3,34.2,21.19,203,4.73,53393.25,41934.01,14.0,0.0,4.0,14.0
1,2011-07-20,21.7,24.1,19.5,22.4,24.2,21.0,16.9,37.1,24.43,254,4.64,53297.54,47862.59,2.4,0.0,4.0,2.4
1,2011-07-21,21.1,24.6,15.8,22.1,25.8,16.5,16.3,32.0,27.09,186,4.93,53198.56,49040.2,0.0,0.0,0.0,0.0
1,2011-07-22,22.0,25.0,19.2,23.2,25.8,21.1,15.9,34.2,21.53,178,4.21,53096.3,46088.69,0.0,0.0,0.0,0.0
1,2011-07-23,21.8,24.8,19.2,22.7,26.2,20.2,19.7,49.0,21.8,194,4.17,52990.92,46800.0,4.0,0.0,9.0,4.0
1,2011-07-24,21.2,24.2,18.0,22.1,25.1,19.5,15.3,35.3,21.6,223,4.17,52882.57,47426.48,0.6,0.0,5.0,0.6
1,2011-07-25,20.6,24.2,16.0,21.0,24.5,16.5,13.8,26.6,22.95,319,4.42,52771.41,46881.16,0.3,0.0,2.0,0.3
1,2011-07-26,21.2,25.2,15.8,22.5,26.4,16.8,12.0,28.4,24.44,193,4.58,52657.58,47831.81,0.0,0.0,0.0,0.0
1,2011-07-27,20.9,23.8,18.3,22.0,24.3,19.6,20.7,40.3,10.16,155,2.15,52541.24,16813.07,14.0,0.0,17.0,14.0
1,2011-07-28,21.6,24.7,18.9,23.7,27.2,20.6,11.3,32.0,20.42,229,3.8,52422.54,43292.14,1.0,0.0,4.0,1.0
1,2011-07-29,21.8,26.4,17.1,23.2,28.3,18.5,13.7,31.0,24.49,326,4.72,52301.6,47551.52,0.3,0.0,1.0,0.3
1,2011-07-30,21.8,26.4,15.8,23.6,28.9,16.8,11.0,25.9,25.21,248,4.81,52178.59,47923.52,0.0,0.0,0.0,0.0
1,2011-07-31,21.7,24.6,18.4,23.5,25.4,20.9,13.0,27.7,21.56,204,4.06,52053.63,46759.08,0.0,0.0,0.0,0.0
1,2011-08-01,22.1,26.3,17.3,24.3,28.9,19.2,11.6,29.2,24.11,253,4.56,51926.88,47381.78,0.0,0.0,0.0,0.0
1,2011-08-02,24.3,29.6,18.0,26.6,31.5,20.3,11.7,26.3,24.9,309,5.17,51798.45,47196.21,0.0,0.0,0.0,0.0
1,2011-08-03,24.8,31.1,18.5,27.0,34.4,20.3,16.3,36.4,26.06,284,5.49,51668.48,47359.02,0.0,0.0,0.0,0.0
1,2011-08-04,24.8,29.3,21.0,27.0,31.9,23.1,13.3,32.4,24.68,219,5.15,51537.1,46571.89,0.1,0.0,1.0,0.1
1,2011-08-05,25.0,29.8,19.3,28.2,33.8,22.0,9.9,26.6,23.88,256,4.86,51404.44,46988.79,0.2,0.0,1.0,0.2
1,2011-08-06,25.4,29.6,21.2,28.4,32.8,24.4,13.3,29.2,25.51,225,5.21,51270.61,46809.45,0.0,0.0,0.0,0.0
1,2011-08-07,24.5,28.8,19.9,27.1,31.2,22.8,14.5,33.5,25.06,197,5.1,51135.75,46634.25,0.0,0.0,0.0,0.0
1,2011-08-08,25.0,29.5,20.4,27.4,32.3,22.6,16.6,36.4,24.17,181,5.07,50999.98,46563.56,0.0,0.0,0.0,0.0
1,2011-08-09,25.4,29.6,22.0,27.1,31.9,23.1,15.3,34.6,24.24,222,5.43,50863.2,46222.5,0.0,0.0,0.0,0.0
1,2011-08-10,25.1,30.9,20.0,23.4,29.3,17.9,20.6,42.8,26.32,13,7.31,50724.37,46415.6,0.0,0.0,0.0,0.0
1,2011-08-11,22.9,27.9,17.2,23.0,29.5,15.7,11.4,26.6,24.59,286,5.31,50583.43,46337.76,0.0,0.0,0.0,0.0
1,2011-08-12,23.7,29.9,16.9,24.2,30.1,18.2,14.9,33.5,25.73,291,5.63,50440.52,46170.51,0.0,0.0,0.0,0.0
1,2011-08-13,23.8,29.2,17.3,25.1,30.7,18.1,12.7,29.9,25.31,243,5.22,50295.79,46007.98,0.0,0.0,0.0,0.0
1,2011-08-14,24.1,29.6,18.5,26.3,32.1,20.5,15.0,32.8,25.02,248,5.1,50149.38,45850.58,0.0,0.0,0.0,0.0
1,2011-08-15,24.5,29.6,18.8,26.5,31.2,20.9,11.9,30.2,22.74,263,4.85,50001.43,45774.38,0.0,0.0,0.0,0.0
1,2011-08-16,26.0,31.9,19.4,28.7,34.9,21.8,12.0,29.9,23.28,263,5.05,49852.07,45669.32,0.0,0.0,0.0,0.0
1,2011-08-17,26.4,32.0,20.3,29.4,35.0,23.1,14.0,31.0,23.97,227,5.16,49701.42,45584.65,0.0,0.0,0.0,0.0
1,2011-08-18,26.7,32.3,21.2,29.9,35.6,24.5,13.0,30.6,24.01,243,5.18,49549.62,45498.84,0.0,0.0,0.0,0.0
1,2011-08-19,26.7,32.9,20.3,28.7,34.3,23.1,14.1,30.6,24.76,281,5.63,49396.79,45412.0,0.0,0.0,0.0,0.0
1,2011-08-20,27.4,34.6,19.3,29.0,36.1,20.8,15.9,31.7,24.62,283,5.74,49243.04,45324.2,0.0,0.0,0.0,0.0
1,2011-08-21,28.0,35.4,20.5,30.2,37.9,22.2,16.0,37.4,23.2,217,5.5,49088.51,44596.18,0.0,0.0,0.0,0.0
